686.13	618.74
686.17	614.89
686.20	613.63
686.23	608.84
686.26	615.68
686.29	603.63
686.33	609.89
686.36	613.84
686.39	605.53
686.42	615.21
686.45	616.68
686.49	619.89
686.52	610.16
686.55	622.42
686.58	607.53
686.61	610.21
686.65	607.68
686.68	606.84
686.71	612.79
686.74	611.53
686.77	601.16
686.81	617.11
686.84	616.79
686.87	610.68
686.90	609.26
686.93	616.79
686.97	613.42
687.00	604.32
687.03	606.79
687.06	618.26
687.09	606.00
687.12	605.95
687.16	609.11
687.19	610.74
687.22	605.68
687.25	600.47
687.28	605.21
687.32	610.58
687.35	621.26
687.38	617.42
687.41	609.32
687.44	614.37
687.48	620.63
687.51	618.42
687.54	615.58
687.57	602.79
687.60	610.05
687.63	618.95
687.67	622.89
687.70	609.11
687.73	615.68
687.76	612.00
687.79	622.47
687.83	615.79
687.86	611.95
687.89	613.42
687.92	610.79
687.95	623.32
687.99	617.95
688.02	615.53
688.05	615.53
688.08	623.00
688.11	614.53
688.14	611.26
688.18	605.26
688.21	609.16
688.24	616.95
688.27	607.79
688.30	612.68
688.34	618.89
688.37	614.32
688.40	608.47
688.43	614.89
688.46	625.00
688.49	624.79
688.53	610.89
688.56	621.79
688.59	622.68
688.62	614.84
688.65	619.84
688.69	625.47
688.72	629.84
688.75	622.42
688.78	616.84
688.81	617.11
688.84	629.53
688.88	618.05
688.91	620.05
688.94	629.21
688.97	626.11
689.00	623.84
689.03	621.53
689.07	620.05
689.10	618.89
689.13	617.16
689.16	629.95
689.19	623.21
689.23	621.74
689.26	630.05
689.29	628.68
689.32	623.74
689.35	625.79
689.38	629.00
689.42	622.37
689.45	627.89
689.48	628.95
689.51	631.53
689.54	632.47
689.57	628.21
689.61	629.11
689.64	636.05
689.67	634.95
689.70	626.11
689.73	623.58
689.76	621.21
689.80	628.95
689.83	628.84
689.86	621.11
689.89	629.95
689.92	626.05
689.95	626.00
689.99	622.89
690.02	636.11
690.05	622.63
690.08	626.42
690.11	621.21
690.14	632.68
690.18	625.68
690.21	625.79
690.24	624.47
690.27	627.47
690.30	631.26
690.33	645.68
690.37	638.47
690.40	635.95
690.43	633.21
690.46	638.74
690.49	646.63
690.52	648.00
690.56	639.58
690.59	644.84
690.62	646.63
690.65	649.84
690.68	648.26
690.71	656.53
690.75	660.84
690.78	655.58
690.81	649.37
690.84	644.63
690.87	656.37
690.90	665.05
690.94	662.47
690.97	658.53
691.00	660.47
691.03	649.58
691.06	653.11
691.09	652.63
691.12	654.74
691.16	645.05
691.19	658.79
691.22	658.00
691.25	670.42
691.28	669.63
691.31	678.37
691.35	681.68
691.38	690.89
691.41	704.79
691.44	689.42
691.47	687.79
691.50	691.42
691.54	696.00
691.57	696.79
691.60	708.21
691.63	699.79
691.66	705.47
691.69	701.37
691.72	714.21
691.76	716.00
691.79	711.89
691.82	732.63
691.85	731.68
691.88	733.79
691.91	730.84
691.94	742.11
691.98	754.58
692.01	754.89
692.04	779.26
692.07	768.00
692.10	769.42
692.13	764.16
692.17	779.42
692.20	789.37
692.23	795.63
692.26	815.32
692.29	826.42
692.32	829.95
692.35	845.11
692.39	864.00
692.42	884.26
692.45	912.63
692.48	948.26
692.51	968.21
692.54	1001.37
692.57	1049.26
692.61	1095.42
692.64	1139.37
692.67	1177.53
692.70	1226.68
692.73	1272.37
692.76	1345.89
692.79	1407.11
692.83	1483.95
692.86	1577.21
692.89	1690.53
692.92	1797.05
692.95	1945.42
692.98	2121.79
693.01	2303.68
693.05	2525.21
693.08	2772.79
693.11	3067.79
693.14	3397.42
693.17	3743.37
693.20	4101.95
693.23	4443.84
693.27	4841.32
693.30	5180.26
693.33	5487.05
693.36	5702.79
693.39	5712.37
693.42	5609.84
693.45	5340.47
693.49	4983.68
693.52	4607.79
693.55	4257.16
693.58	3926.89
693.61	3649.68
693.64	3364.63
693.67	3117.53
693.70	2939.74
693.74	2770.74
693.77	2654.68
693.80	2524.11
693.83	2411.16
693.86	2337.68
693.89	2254.53
693.92	2199.32
693.96	2181.26
693.99	2152.89
694.02	2160.32
694.05	2196.32
694.08	2231.42
694.11	2275.58
694.14	2323.89
694.17	2375.47
694.21	2444.63
694.24	2550.84
694.27	2687.58
694.30	2834.00
694.33	2980.63
694.36	3181.95
694.39	3435.89
694.43	3713.58
694.46	4091.74
694.49	4489.00
694.52	4942.63
694.55	5427.21
694.58	6002.84
694.61	6581.63
694.64	7106.63
694.68	7621.74
694.71	8107.89
694.74	8546.32
694.77	8842.84
694.80	8970.42
694.83	8960.32
694.86	8690.00
694.89	8320.11
694.93	7902.63
694.96	7472.79
694.99	6968.21
695.02	6529.79
695.05	6046.37
695.08	5657.79
695.11	5242.32
695.14	4835.63
695.18	4405.95
695.21	4026.42
695.24	3688.95
695.27	3402.00
695.30	3160.47
695.33	2964.42
695.36	2754.63
695.39	2562.68
695.42	2376.37
695.46	2233.16
695.49	2119.32
695.52	2009.11
695.55	1910.05
695.58	1822.26
695.61	1759.11
695.64	1691.47
695.67	1632.21
695.71	1576.16
695.74	1532.47
695.77	1483.05
695.80	1443.11
695.83	1389.79
695.86	1351.16
695.89	1319.63
695.92	1265.84
695.95	1260.37
695.99	1235.84
696.02	1201.47
696.05	1200.11
696.08	1188.58
696.11	1167.79
696.14	1143.42
696.17	1120.47
696.20	1103.21
696.24	1085.16
696.27	1080.58
696.30	1051.53
696.33	1037.79
696.36	1000.95
696.39	986.00
696.42	977.47
696.45	984.68
696.48	968.68
696.52	962.11
696.55	950.05
696.58	947.68
696.61	932.84
696.64	922.58
696.67	923.68
696.70	915.79
696.73	915.84
696.76	909.00
696.79	896.84
696.83	893.53
696.86	870.16
696.89	877.16
696.92	865.47
696.95	861.42
696.98	853.68
697.01	848.89
697.04	857.42
697.07	856.58
697.11	844.47
697.14	837.74
697.17	847.47
697.20	845.63
697.23	836.26
697.26	821.26
697.29	818.16
697.32	818.26
697.35	811.84
697.38	805.53
697.42	794.16
697.45	797.53
697.48	788.63
697.51	795.05
697.54	788.32
697.57	778.63
697.60	783.21
697.63	781.74
697.66	773.32
697.70	775.84
697.73	786.79
697.76	772.63
697.79	774.26
697.82	767.47
697.85	764.74
697.88	763.37
697.91	757.74
697.94	772.47
697.97	764.21
698.00	760.00
698.04	766.47
698.07	761.68
698.10	754.42
698.13	758.95
698.16	771.37
698.19	747.95
698.22	756.84
698.25	765.05
698.28	752.79
698.31	741.37
698.35	742.21
698.38	741.79
698.41	739.11
698.44	730.42
698.47	741.00
698.50	725.42
698.53	725.11
698.56	723.16
698.59	725.58
698.62	727.79
698.65	720.26
698.69	724.79
698.72	719.47
698.75	724.84
698.78	728.89
698.81	731.47
698.84	722.53
698.87	726.47
698.90	720.84
698.93	726.53
698.96	732.37
698.99	727.53
699.03	731.21
699.06	727.63
699.09	728.00
699.12	713.68
699.15	720.74
699.18	725.05
699.21	733.21
699.24	730.16
699.27	729.21
699.30	723.26
699.33	719.26
699.36	720.68
699.40	715.00
699.43	719.47
699.46	718.16
699.49	715.95
699.52	723.11
699.55	717.74
699.58	717.32
699.61	703.89
699.64	702.63
699.67	706.47
699.70	703.68
699.73	703.21
699.77	699.47
699.80	717.89
699.83	696.21
699.86	704.58
699.89	699.16
699.92	709.84
699.95	695.63
699.98	710.95
700.01	700.63
700.04	711.74
700.07	712.74
700.10	720.21
700.14	715.37
700.17	715.16
700.20	715.47
700.23	719.58
700.26	720.63
700.29	724.16
700.32	712.37
700.35	707.37
700.38	712.84
700.41	716.00
700.44	722.68
700.47	716.68
700.50	718.89
700.54	727.21
700.57	705.79
700.60	710.11
700.63	704.53
700.66	702.58
700.69	705.84
700.72	701.42
700.75	701.47
700.78	710.79
700.81	703.37
700.84	695.95
700.87	692.26
700.90	690.89
700.93	702.16
700.97	696.16
701.00	694.26
701.03	698.79
701.06	708.05
701.09	693.84
701.12	693.00
701.15	697.53
701.18	697.26
701.21	697.68
701.24	705.47
701.27	696.26
701.30	696.16
701.33	705.79
701.36	696.79
701.39	712.21
701.43	700.79
701.46	707.00
701.49	695.89
701.52	715.68
701.55	702.26
701.58	702.16
701.61	706.00
701.64	707.47
701.67	708.16
701.70	702.95
701.73	708.00
701.76	710.26
701.79	707.21
701.82	701.58
701.85	712.11
701.89	711.63
701.92	719.58
701.95	713.37
701.98	715.58
702.01	725.89
702.04	714.11
702.07	726.79
702.10	731.89
702.13	735.68
702.16	730.37
702.19	733.32
702.22	733.89
702.25	726.16
702.28	736.58
702.31	733.84
702.34	719.26
702.37	728.21
702.41	725.32
702.44	727.26
702.47	730.21
702.50	727.95
702.53	722.53
702.56	734.00
702.59	730.37
702.62	730.37
702.65	725.16
702.68	723.68
702.71	734.37
702.74	725.11
702.77	732.89
702.80	727.84
702.83	723.11
702.86	725.74
702.89	725.11
702.92	737.53
702.96	725.16
702.99	718.16
703.02	721.79
703.05	733.89
703.08	730.11
703.11	723.84
703.14	724.21
703.17	729.95
703.20	740.05
703.23	741.47
703.26	736.68
703.29	741.37
703.32	748.79
703.35	752.11
703.38	736.89
703.41	735.63
703.44	730.79
703.47	743.11
703.50	744.89
703.53	750.68
703.56	749.63
703.60	748.21
703.63	741.47
703.66	738.00
703.69	743.95
703.72	754.05
703.75	745.42
703.78	758.00
703.81	756.26
703.84	760.37
703.87	754.37
703.90	763.89
703.93	765.32
703.96	772.63
703.99	774.68
704.02	780.00
704.05	772.37
704.08	781.79
704.11	782.37
704.14	781.84
704.17	783.00
704.20	783.26
704.23	791.79
704.26	784.21
704.30	782.26
704.33	794.63
704.36	807.11
704.39	795.00
704.42	795.32
704.45	793.84
704.48	802.21
704.51	792.16
704.54	787.58
704.57	789.05
704.60	788.79
704.63	794.95
704.66	798.32
704.69	801.05
704.72	809.74
704.75	807.21
704.78	807.47
704.81	808.00
704.84	812.68
704.87	818.79
704.90	816.79
704.93	832.21
704.96	815.21
704.99	811.79
705.02	827.58
705.05	821.53
705.08	823.79
705.12	831.42
705.15	836.37
705.18	870.32
705.21	838.53
705.24	836.89
705.27	833.37
705.30	834.32
705.33	835.89
705.36	833.47
705.39	839.58
705.42	859.95
705.45	856.95
705.48	855.37
705.51	854.84
705.54	857.84
705.57	863.79
705.60	867.05
705.63	858.95
705.66	866.00
705.69	864.16
705.72	859.58
705.75	857.84
705.78	872.53
705.81	869.47
705.84	876.79
705.87	873.95
705.90	872.95
705.93	874.05
705.96	893.47
705.99	894.79
706.02	893.26
706.05	887.68
706.08	890.16
706.11	899.00
706.14	893.58
706.17	904.42
706.20	917.63
706.24	914.58
706.27	897.84
706.30	905.11
706.33	900.63
706.36	916.21
706.39	918.26
706.42	918.16
706.45	913.95
706.48	900.42
706.51	903.32
706.54	912.37
706.57	912.32
706.60	914.11
706.63	900.21
706.66	902.26
706.69	914.79
706.72	909.37
706.75	902.42
706.78	897.26
706.81	904.74
706.84	905.53
706.87	896.79
706.90	894.00
706.93	899.16
706.96	906.63
706.99	908.11
707.02	917.11
707.05	931.42
707.08	931.42
707.11	934.37
707.14	931.74
707.17	943.58
707.20	942.89
707.23	934.74
707.26	933.21
707.29	954.37
707.32	931.42
707.35	934.32
707.38	924.53
707.41	938.79
707.44	927.84
707.47	925.84
707.50	929.58
707.53	935.00
707.56	948.37
707.59	944.11
707.62	945.32
707.65	955.11
707.68	950.74
707.71	951.32
707.74	964.68
707.77	964.00
707.80	975.79
707.83	982.21
707.86	978.32
707.89	995.05
707.92	983.47
707.95	996.05
707.98	993.16
708.01	996.32
708.04	1004.32
708.07	1001.05
708.10	1001.47
708.13	1017.16
708.16	1022.79
708.19	998.95
708.22	998.42
708.25	1002.68
708.28	986.84
708.31	991.42
708.34	996.79
708.37	996.89
708.40	999.21
708.43	994.16
708.46	987.42
708.49	992.32
708.52	1004.74
708.55	998.26
708.58	988.21
708.61	984.53
708.64	997.00
708.67	999.58
708.70	976.47
708.73	984.32
708.76	977.26
708.79	977.53
708.82	963.21
708.85	959.63
708.88	955.05
708.91	950.53
708.94	940.79
708.97	949.89
709.00	944.42
709.03	951.84
709.06	944.37
709.09	954.26
709.12	949.95
709.15	946.11
709.18	936.11
709.21	933.79
709.24	929.16
709.27	924.21
709.30	918.16
709.33	921.68
709.36	914.00
709.39	912.79
709.42	908.37
709.45	910.05
709.48	912.68
709.51	909.74
709.54	913.84
709.57	907.16
709.60	899.32
709.63	914.95
709.66	903.89
709.69	913.79
709.72	907.00
709.75	915.21
709.78	921.11
709.81	912.84
709.84	909.63
709.87	919.79
709.90	902.68
709.93	912.26
709.96	907.74
709.99	911.79
710.02	904.32
710.05	898.84
710.08	890.74
710.11	898.37
710.14	897.11
710.17	876.58
710.20	880.89
710.23	875.42
710.26	875.58
710.29	882.63
710.32	879.53
710.35	876.32
710.38	876.42
710.41	865.74
710.44	872.53
710.47	857.68
710.50	875.26
710.53	858.05
710.56	848.89
710.59	853.47
710.62	844.74
710.65	859.05
710.68	859.21
710.71	855.95
710.74	854.16
710.77	846.05
710.80	855.42
710.83	859.68
710.86	852.84
710.89	855.47
710.91	853.11
710.94	864.37
710.97	874.16
711.00	864.16
711.03	856.89
711.06	872.32
711.09	874.95
711.12	889.63
711.15	880.63
711.18	883.47
711.21	891.74
711.24	891.26
711.27	881.47
711.30	881.63
711.33	897.74
711.36	905.42
711.39	902.95
711.42	890.68
711.45	888.53
711.48	890.63
711.51	883.58
711.54	886.68
711.57	895.42
711.60	889.21
711.63	886.79
711.66	898.42
711.69	889.42
711.72	905.58
711.75	893.16
711.78	902.42
711.81	894.84
711.84	904.42
711.87	900.68
711.90	926.00
711.93	926.84
711.96	924.00
711.99	924.26
712.01	926.58
712.04	952.05
712.07	945.32
712.10	951.53
712.13	958.63
712.16	985.74
712.19	975.16
712.22	984.37
712.25	985.42
712.28	982.68
712.31	1006.63
712.34	1010.58
712.37	1014.79
712.40	1007.26
712.43	1004.26
712.46	998.79
712.49	1007.26
712.52	995.95
712.55	996.79
712.58	1010.63
712.61	1016.74
712.64	1017.79
712.67	1016.53
712.70	1020.26
712.73	1039.37
712.76	1030.74
712.79	1042.79
712.81	1053.95
712.84	1052.32
712.87	1056.53
712.90	1057.00
712.93	1065.05
712.96	1081.05
712.99	1086.68
713.02	1103.37
713.05	1101.89
713.08	1106.42
713.11	1109.58
713.14	1106.68
713.17	1108.58
713.20	1119.00
713.23	1112.42
713.26	1118.68
713.29	1120.00
713.32	1131.95
713.35	1139.53
713.38	1153.16
713.41	1153.95
713.44	1172.53
713.47	1165.16
713.49	1160.11
713.52	1168.89
713.55	1165.95
713.58	1163.11
713.61	1167.11
713.64	1167.21
713.67	1162.95
713.70	1164.79
713.73	1163.89
713.76	1157.79
713.79	1170.68
713.82	1176.63
713.85	1185.00
713.88	1183.95
713.91	1183.79
713.94	1190.16
713.97	1185.11
714.00	1191.11
714.03	1216.00
714.06	1225.63
714.08	1225.79
714.11	1224.84
714.14	1216.74
714.17	1217.42
714.20	1202.53
714.23	1204.26
714.26	1211.47
714.29	1195.42
714.32	1203.00
714.35	1189.00
714.38	1195.32
714.41	1192.95
714.44	1179.00
714.47	1175.42
714.50	1180.42
714.53	1185.37
714.56	1183.95
714.59	1190.53
714.61	1199.21
714.64	1192.32
714.67	1212.11
714.70	1205.37
714.73	1200.84
714.76	1203.32
714.79	1210.42
714.82	1201.05
714.85	1200.74
714.88	1190.37
714.91	1186.58
714.94	1182.00
714.97	1185.95
715.00	1177.68
715.03	1188.79
715.06	1172.37
715.09	1169.74
715.11	1164.63
715.14	1177.11
715.17	1177.79
715.20	1181.37
715.23	1174.21
715.26	1199.74
715.29	1193.63
715.32	1202.16
715.35	1196.63
715.38	1200.16
715.41	1212.58
715.44	1208.63
715.47	1212.21
715.50	1209.00
715.53	1209.95
715.55	1217.53
715.58	1228.42
715.61	1223.74
715.64	1219.79
715.67	1219.89
715.70	1215.68
715.73	1218.32
715.76	1224.58
715.79	1226.42
715.82	1224.11
715.85	1224.79
715.88	1212.21
715.91	1205.47
715.94	1227.68
715.97	1230.79
715.99	1221.68
716.02	1207.42
716.05	1206.74
716.08	1192.11
716.11	1196.42
716.14	1196.05
716.17	1196.00
716.20	1193.79
716.23	1194.79
716.26	1188.05
716.29	1180.37
716.32	1196.89
716.35	1174.95
716.37	1173.89
716.40	1164.95
716.43	1155.79
716.46	1146.32
716.49	1151.21
716.52	1138.11
716.55	1142.47
716.58	1133.42
716.61	1136.58
716.64	1123.95
716.67	1118.53
716.70	1116.00
716.73	1114.05
716.75	1093.21
716.78	1103.00
716.81	1093.42
716.84	1089.84
716.87	1088.11
716.90	1086.16
716.93	1079.32
716.96	1079.89
716.99	1087.16
717.02	1086.42
717.05	1092.42
717.08	1074.89
717.11	1091.47
717.13	1088.37
717.16	1088.63
717.19	1083.79
717.22	1089.42
717.25	1086.68
717.28	1094.68
717.31	1088.74
717.34	1090.37
717.37	1097.05
717.40	1095.63
717.43	1092.05
717.46	1081.68
717.48	1081.37
717.51	1088.11
717.54	1081.63
717.57	1097.16
717.60	1082.42
717.63	1089.84
717.66	1080.37
717.69	1080.84
717.72	1078.26
717.75	1071.84
717.78	1065.74
717.80	1065.32
717.83	1070.58
717.86	1055.53
717.89	1056.68
717.92	1043.05
717.95	1045.37
717.98	1045.21
718.01	1033.63
718.04	1038.89
718.07	1032.79
718.10	1025.58
718.12	1034.58
718.15	1023.63
718.18	1012.84
718.21	1009.47
718.24	1010.79
718.27	1006.74
718.30	993.11
718.33	990.16
718.36	997.16
718.39	1000.74
718.42	993.79
718.44	983.58
718.47	988.00
718.50	983.68
718.53	987.00
718.56	976.11
718.59	977.58
718.62	988.32
718.65	992.11
718.68	991.32
718.71	994.89
718.73	994.95
718.76	997.11
718.79	989.58
718.82	986.05
718.85	986.47
718.88	988.47
718.91	987.74
718.94	983.84
718.97	996.21
719.00	997.21
719.02	990.89
719.05	984.53
719.08	983.47
719.11	987.11
719.14	977.42
719.17	983.00
719.20	986.42
719.23	993.58
719.26	991.26
719.29	994.16
719.31	1002.16
719.34	1005.79
719.37	1004.63
719.40	1014.74
719.43	1002.47
719.46	1008.37
719.49	1014.21
719.52	1013.89
719.55	1009.42
719.57	1002.89
719.60	1001.05
719.63	1002.89
719.66	993.84
719.69	996.74
719.72	986.00
719.75	982.58
719.78	973.79
719.81	983.11
719.84	968.42
719.86	970.74
719.89	975.16
719.92	957.84
719.95	958.84
719.98	975.53
720.01	958.74
720.04	963.05
720.07	948.89
720.10	944.89
720.12	941.58
720.15	945.79
720.18	934.89
720.21	939.47
720.24	936.79
720.27	939.79
720.30	946.63
720.33	934.32
720.35	930.47
720.38	940.26
720.41	936.37
720.44	938.05
720.47	932.32
720.50	931.42
720.53	934.68
720.56	941.68
720.59	936.79
720.61	948.63
720.64	940.37
720.67	954.11
720.70	954.11
720.73	949.53
720.76	944.53
720.79	934.95
720.82	932.42
720.84	944.00
720.87	937.42
720.90	939.00
720.93	942.00
720.96	942.32
720.99	942.95
721.02	948.89
721.05	939.53
721.08	939.21
721.10	937.47
721.13	929.84
721.16	927.63
721.19	922.84
721.22	929.74
721.25	931.16
721.28	912.89
721.31	920.00
721.33	914.37
721.36	915.68
721.39	909.68
721.42	910.05
721.45	912.42
721.48	915.63
721.51	904.79
721.54	908.58
721.56	900.74
721.59	897.58
721.62	892.05
721.65	895.58
721.68	886.68
721.71	904.42
721.74	900.05
721.77	892.32
721.79	884.53
721.82	879.37
721.85	876.68
721.88	874.42
721.91	874.16
721.94	875.37
721.97	871.95
721.99	881.32
722.02	877.00
722.05	874.42
722.08	880.58
722.11	871.63
722.14	855.37
722.17	857.53
722.20	853.37
722.22	864.00
722.25	859.84
722.28	851.26
722.31	854.53
722.34	853.16
722.37	851.84
722.40	864.58
722.42	852.32
722.45	851.63
722.48	859.84
722.51	861.84
722.54	863.11
722.57	853.00
722.60	852.42
722.63	853.95
722.65	856.32
722.68	856.42
722.71	856.47
722.74	847.68
722.77	838.47
722.80	844.16
722.83	851.11
722.85	845.79
722.88	844.68
722.91	835.79
722.94	837.47
722.97	845.11
723.00	842.26
723.03	839.05
723.05	823.53
723.08	833.79
723.11	829.37
723.14	842.21
723.17	830.16
723.20	824.79
723.23	830.58
723.25	825.37
723.28	809.53
723.31	807.95
723.34	805.21
723.37	794.47
723.40	790.42
723.43	803.26
723.45	801.16
723.48	797.05
723.51	801.42
723.54	791.26
723.57	791.16
723.60	793.89
723.63	811.84
723.65	794.32
723.68	786.32
723.71	791.95
723.74	786.42
723.77	796.47
723.80	784.63
723.82	786.53
723.85	787.79
723.88	787.21
723.91	794.79
723.94	795.37
723.97	791.68
724.00	796.53
724.02	786.21
724.05	806.74
724.08	798.68
724.11	801.42
724.14	799.21
724.17	799.42
724.20	793.95
724.22	790.05
724.25	785.53
724.28	796.79
724.31	793.05
724.34	787.05
724.37	798.53
724.39	793.79
724.42	793.84
724.45	791.68
724.48	791.95
724.51	792.32
724.54	797.16
724.56	797.47
724.59	792.58
724.62	789.16
724.65	789.42
724.68	789.32
724.71	788.16
724.74	792.42
724.76	797.68
724.79	795.95
724.82	790.84
724.85	782.74
724.88	787.05
724.91	793.37
724.93	783.05
724.96	787.47
724.99	802.89
725.02	793.32
725.05	785.37
725.08	794.32
725.10	787.95
725.13	785.89
725.16	784.37
725.19	784.63
725.22	781.89
725.25	781.05
725.27	785.95
725.30	780.63
725.33	776.26
725.36	783.37
725.39	771.58
725.42	769.42
725.44	778.89
725.47	773.42
725.50	764.79
725.53	775.84
725.56	771.37
725.59	769.11
725.61	770.21
725.64	763.89
725.67	770.05
725.70	769.89
725.73	767.37
725.76	766.53
725.78	781.16
725.81	770.47
725.84	769.58
725.87	775.16
725.90	762.58
725.93	779.53
725.95	774.53
725.98	774.53
726.01	773.74
726.04	778.84
726.07	765.16
726.10	773.37
726.12	779.21
726.15	783.79
726.18	783.05
726.21	779.53
726.24	783.32
726.27	784.26
726.29	787.79
726.32	790.42
726.35	783.89
726.38	780.16
726.41	779.00
726.43	776.58
726.46	783.00
726.49	784.68
726.52	782.68
726.55	776.11
726.58	771.11
726.60	779.74
726.63	772.32
726.66	765.79
726.69	770.32
726.72	776.21
726.74	766.47
726.77	766.95
726.80	766.47
726.83	789.58
726.86	778.11
726.89	771.11
726.91	770.47
726.94	775.74
726.97	772.74
727.00	784.26
727.03	773.32
727.05	791.68
727.08	782.37
727.11	783.89
727.14	780.11
727.17	789.47
727.20	782.37
727.22	780.63
727.25	796.74
727.28	793.05
727.31	783.00
727.34	790.79
727.36	782.21
727.39	787.68
727.42	796.11
727.45	787.00
727.48	788.63
727.51	785.00
727.53	787.47
727.56	794.42
727.59	788.89
727.62	795.37
727.65	791.05
727.67	794.16
727.70	804.00
727.73	802.16
727.76	790.11
727.79	794.95
727.81	790.58
727.84	784.53
727.87	779.16
727.90	784.89
727.93	781.00
727.95	785.21
727.98	776.58
728.01	785.21
728.04	773.37
728.07	776.05
728.10	774.32
728.12	776.63
728.15	763.79
728.18	779.53
728.21	786.32
728.24	776.00
728.26	778.95
728.29	773.05
728.32	762.11
728.35	767.68
728.38	760.42
728.40	765.47
728.43	756.63
728.46	762.74
728.49	751.79
728.52	753.58
728.54	758.63
728.57	749.53
728.60	749.26
728.63	754.32
728.66	753.89
728.68	754.53
728.71	748.74
728.74	750.32
728.77	746.37
728.80	759.74
728.82	747.16
728.85	748.11
728.88	751.95
728.91	735.95
728.94	748.58
728.96	742.11
728.99	744.16
729.02	744.84
729.05	738.68
729.08	748.16
729.10	746.05
729.13	753.11
729.16	739.95
729.19	733.42
729.21	730.42
729.24	739.58
729.27	740.21
729.30	738.89
729.33	736.95
729.35	744.58
729.38	744.89
729.41	742.21
729.44	737.68
729.47	743.05
729.49	732.42
729.52	742.00
729.55	735.21
729.58	725.63
729.61	723.42
729.63	733.58
729.66	724.89
729.69	725.37
729.72	733.95
729.75	713.42
729.77	724.47
729.80	722.84
729.83	715.21
729.86	718.95
729.88	716.58
729.91	716.16
729.94	720.26
729.97	717.16
730.00	725.05
730.02	715.84
730.05	710.00
730.08	707.58
730.11	713.37
730.14	721.26
730.16	715.32
730.19	714.32
730.22	714.84
730.25	719.95
730.27	715.05
730.30	716.00
730.33	715.00
730.36	728.79
730.39	722.58
730.41	711.47
730.44	725.42
730.47	721.84
730.50	718.84
730.52	713.74
730.55	718.63
730.58	718.79
730.61	716.84
730.64	714.58
730.66	706.05
730.69	713.42
730.72	697.16
730.75	705.79
730.77	710.89
730.80	712.58
730.83	709.63
730.86	691.37
730.89	701.89
730.91	703.53
730.94	700.74
730.97	703.05
731.00	693.63
731.02	709.68
731.05	705.47
731.08	703.47
731.11	698.16
731.14	708.37
731.16	695.95
731.19	697.32
731.22	689.74
731.25	701.37
731.27	706.47
731.30	699.53
731.33	701.42
731.36	697.53
731.39	711.21
731.41	690.11
731.44	703.68
731.47	701.63
731.50	708.05
731.52	705.21
